"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
22388,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3968,"Olangchunggola","","Village development committee","Village development committee"
22389,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3969,"Thumbedin","","Village development committee","Village development committee"
22390,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3970,"Sinam","","Village development committee","Village development committee"
22391,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1819,"Lichkiramche","","Village development committee","Village development committee"
22392,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1820,"Mauwabote","","Village development committee","Village development committee"
22393,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1821,"Kahule","","Village development committee","Village development committee"
22394,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1822,"Badaka Diyale","","Village development committee","Village development committee"
22395,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1823,"Bahunidanda","","Village development committee","Village development committee"
22396,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1824,"Baksila","","Village development committee","Village development committee"
22397,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1825,"Bamrang","","Village development committee","Village development committee"
22398,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1826,"Baspani","","Village development committee","Village development committee"
22399,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1827,"Faktang","","Village development committee","Village development committee"
22400,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1828,"Batase","","Village development committee","Village development committee"
22401,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1829,"RakhaDipsung","","Village development committee","Village development committee"
22402,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1830,"Diplung","","Village development committee","Village development committee"
22403,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1831,"Devisthan","","Village development committee","Village development committee"
22404,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1832,"Wopung","","Village development committee","Village development committee"
22405,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1833,"RatanchaMajhagau","","Village development committee","Village development committee"
22406,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1834,"Damarkhushivalaya","","Village development committee","Village development committee"
22407,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1835,"Chisapani","","Village development committee","Village development committee"
22408,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1836,"Barahapokhari","","Village development committee","Village development committee"
22409,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1837,"Bijayakharka","","Village development committee","Village development committee"
22410,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1838,"Ribdungjaleswor","","Village development committee","Village development committee"
22411,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1839,"Buipa","","Village development committee","Village development committee"
22412,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1840,"Pauwasera","","Village development committee","Village development committee"
22413,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1841,"Saunechaur","","Village development committee","Village development committee"
22414,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1842,"Chhitapokhari","","Village development committee","Village development committee"
22415,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1843,"Chhorambu","","Village development committee","Village development committee"
22416,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1844,"Chipring","","Village development committee","Village development committee"
22417,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1845,"Chyandada","","Village development committee","Village development committee"
22418,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1846,"Chyasmitar","","Village development committee","Village development committee"
22419,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1847,"Dandagoun","","Village development committee","Village development committee"
22420,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1848,"Dhitung","","Village development committee","Village development committee"
22421,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1849,"Sa.Chhitapokhari","","Village development committee","Village development committee"
22422,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1850,"Salle","","Village development committee","Village development committee"
22423,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1851,"Diktel","","Village development committee","Village development committee"
22424,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1852,"Sapteswor","","Village development committee","Village development committee"
22425,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1853,"Dikuwa","","Village development committee","Village development committee"
22426,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1854,"Dorpachiuridada","","Village development committee","Village development committee"
22427,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1855,"Khotangbazar","","Village development committee","Village development committee"
22428,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1856,"Dubekoldada","","Village development committee","Village development committee"
22429,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1857,"DumreDharapani","","Village development committee","Village development committee"
22430,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1858,"Durchhim","","Village development committee","Village development committee"
22431,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1859,"Haunchur","","Village development committee","Village development committee"
22432,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1860,"Indranipokhari","","Village development committee","Village development committee"
22433,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1861,"Jalapa","","Village development committee","Village development committee"
22434,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1862,"Suntale","","Village development committee","Village development committee"
22435,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1863,"Badahare","","Village development committee","Village development committee"
22436,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1864,"Arkhaule","","Village development committee","Village development committee"
22437,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1865,"Phedi","","Village development committee","Village development committee"
22438,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1866,"Jyamire","","Village development committee","Village development committee"
22439,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1867,"Patheka","","Village development committee","Village development committee"
22440,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1868,"Nunthala","","Village development committee","Village development committee"
22441,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1869,"Nirmalidada","","Village development committee","Village development committee"
22442,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1870,"Nerpa","","Village development committee","Village development committee"
22443,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1871,"MattimBirta","","Village development committee","Village development committee"
22444,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1872,"Mangaltar","","Village development committee","Village development committee"
22445,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1873,"Ainselukharka","","Village development committee","Village development committee"
22446,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1874,"Mahadevsthan","","Village development committee","Village development committee"
22447,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1875,"Magpa","","Village development committee","Village development committee"
22448,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1876,"Sawakatahare","","Village development committee","Village development committee"
22449,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1877,"Simpani","","Village development committee","Village development committee"
22450,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1878,"Khalle","","Village development committee","Village development committee"
22451,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1879,"Temma","","Village development committee","Village development committee"
22452,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1880,"Woplukha","","Village development committee","Village development committee"
22453,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1881,"Yamkha","","Village development committee","Village development committee"
22454,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1882,"Likuwapokhari","","Village development committee","Village development committee"
22455,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1883,"Bakachol","","Village development committee","Village development committee"
22456,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1884,"RakhaBangdel","","Village development committee","Village development committee"
22457,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1885,"Sungdel","","Village development committee","Village development committee"
22458,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1886,"R.Maheswori","","Village development committee","Village development committee"
22459,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1887,"Kharmi","","Village development committee","Village development committee"
22460,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1888,"Kharpa","","Village development committee","Village development committee"
22461,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1889,"Khartanchha","","Village development committee","Village development committee"
22462,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1890,"Khidima","","Village development committee","Village development committee"
22463,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1891,"Lamidada","","Village development committee","Village development committee"
22464,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1892,"Kuvinde","","Village development committee","Village development committee"
22465,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1893,"Lafyang","","Village development committee","Village development committee"
22466,157,"NPL","Nepal",2,"East",6,"Sagarmatha",30,"Khotang",1894,"Rajapani","","Village development committee","Village development committee"
22467,157,"NPL","Nepal",2,"East",6,"Sagarmatha",31,"Okhaldhunga",2419,"Mulkharka","","Village development committee","Village development committee"
22468,157,"NPL","Nepal",2,"East",6,"Sagarmatha",31,"Okhaldhunga",2420,"Barnalu","","Village development committee","Village development committee"
22469,157,"NPL","Nepal",2,"East",6,"Sagarmatha",31,"Okhaldhunga",2421,"Bigutar","","Village development committee","Village development committee"
22470,157,"NPL","Nepal",2,"East",6,"Sagarmatha",31,"Okhaldhunga",2422,"Bilandu","","Village development committee","Village development committee"
22471,157,"NPL","Nepal",2,"East",6,"Sagarmatha",31,"Okhaldhunga",2423,"Chyanam","","Village development committee","Village development committee"
22472,157,"NPL","Nepal",2,"East",6,"Sagarmatha",31,"Okhaldhunga",2424,"Diyale","","Village development committee","Village development committee"
22473,157,"NPL","Nepal",2,"East",6,"Sagarmatha",31,"Okhaldhunga",2425,"Fediguth","","Village development committee","Village development committee"
22474,157,"NPL","Nepal",2,"East",6,"Sagarmatha",31,"Okhaldhunga",2426,"Ketuke","","Village development committee","Village development committee"
22475,157,"NPL","Nepal",2,"East",6,"Sagarmatha",31,"Okhaldhunga",2427,"Balakhu","","Village development committee","Village development committee"
22476,157,"NPL","Nepal",2,"East",6,"Sagarmatha",31,"Okhaldhunga",2428,"Bhadaure","","Village development committee","Village development committee"
22477,157,"NPL","Nepal",2,"East",6,"Sagarmatha",31,"Okhaldhunga",2429,"Salleri","","Village development committee","Village development committee"
22478,157,"NPL","Nepal",2,"East",6,"Sagarmatha",31,"Okhaldhunga",2430,"Mamkha","","Village development committee","Village development committee"
